Date,Month,Hour,dewpt,heatindex,humidity,temp,rain,humidity previous
10,12,15,-1,,50,10,0,47
10,12,16,-1,,,9,0,50
10,12,17,,,53,,0,
10,12,18,-1,,53,8,0,53
10,12,19,-1,,53,8,0,53
10,12,20,-1,,61,8,0,53
10,12,21,-1,,57,6,0,61
10,12,22,-2,,61,6,0,57
10,12,23,-2,,57,5,0,61
11,12,0,-3,,57,5,0,57
11,12,1,-3,,53,5,0,57
11,12,2,-3,,,6,0,53
11,12,7,,,23,,0,
11,12,8,-2,,21,20,0,23
11,12,9,-2,,20,21,0,21
11,12,10,-3,,34,21,0,20
11,12,12,0,,44,16,0,34
11,12,13,1,,47,13,0,44
11,12,14,1,,50,12,0,47
11,12,15,1,,54,11,0,50
11,12,17,1,,58,10,0,54
11,12,18,1,,62,9,0,58
11,12,19,1,,71,8,0,62
11,12,20,2,,34,7,0,71
11,12,21,1,,66,17,0,34
11,12,22,1,,70,7,0,66
11,12,23,1,,70,6,0,70
12,12,0,1,,66,6,0,70
12,12,1,0,,70,6,0,66
12,12,2,1,,54,6,0,70
12,12,3,0,,41,9,0,54
12,12,4,0,,28,13,0,41
12,12,6,-1,,23,18,0,28
12,12,7,-2,,21,20,0,23
12,12,10,-2,,39,21,0,21
12,12,13,1,,41,15,0,39
12,12,14,1,,38,14,0,41
12,12,15,-1,,50,13,0,38
12,12,16,1,,54,11,0,50
12,12,17,1,,,10,0,54
12,12,19,,,62,,0,
12,12,20,1,,66,8,0,62
12,12,22,1,,66,7,0,66
12,12,23,1,,66,7,0,66
13,12,0,0,,87,6,0,66
13,12,1,4,,66,6,0,87
13,12,2,2,,54,8,0,66
13,12,3,1,,51,10,0,54
13,12,4,2,,42,12,0,51
13,12,5,3,,39,16,0,42
13,12,6,3,,35,17,0,39
13,12,7,3,,30,19,0,35
13,12,8,2,,27,20,0,30
13,12,9,1,,27,21,0,27
13,12,10,1,,32,21,0,27
13,12,11,2,,39,19,0,32
13,12,12,2,,48,16,0,39
13,12,13,3,,58,14,0,48
13,12,15,4,,54,12,0,58
13,12,17,3,,62,12,0,54
13,12,18,3,,71,10,0,62
13,12,19,4,,76,9,0,71
13,12,21,3,,76,7,0,76
13,12,22,3,,81,7,0,76
13,12,23,4,,81,7,0,81
14,12,0,4,,81,7,0,81
14,12,1,4,,71,7,0,81
14,12,2,3,,62,8,0,71
14,12,3,2,,51,9,0,62
14,12,4,2,,45,12,0,51
14,12,5,3,,37,15,0,45
14,12,6,3,,32,18,0,37
14,12,7,2,,30,19,0,32
14,12,8,2,,28,20,0,30
14,12,9,2,,28,21,0,28
14,12,10,2,,35,21,0,28
14,12,11,3,,45,19,0,35
14,12,12,4,,51,16,0,45
14,12,13,4,,54,14,0,51
14,12,14,4,,66,13,0,54
14,12,16,4,,62,10,0,66
14,12,17,3,,66,10,0,62
14,12,19,2,,71,8,0,66
14,12,20,3,,71,8,0,71
14,12,21,2,,66,7,0,71
14,12,22,1,,57,7,0,66
14,12,23,-1,,66,7,0,57
15,12,0,0,,76,6,0,66
15,12,1,1,,70,5,0,76
15,12,2,1,,58,6,0,70
15,12,3,1,,47,9,0,58
15,12,4,2,,39,13,0,47
15,12,5,2,,25,16,0,39
15,12,8,0,,27,21,0,25
15,12,10,1,,35,21,0,27
15,12,11,3,,42,19,0,35
15,12,12,3,,45,16,0,42
15,12,13,3,,48,15,0,45
15,12,14,3,,54,14,0,48
15,12,15,3,,54,12,0,54
15,12,16,3,,51,12,0,54
15,12,17,2,,51,12,0,51
15,12,18,2,,58,12,0,51
15,12,20,2,,62,10,0,58
15,12,21,2,,66,9,0,62
15,12,22,2,,66,8,0,66
16,12,0,2,,61,8,0,66
16,12,1,0,,50,7,0,61
16,12,2,0,,44,10,0,50
16,12,3,0,,34,12,0,44
16,12,5,1,,30,17,0,34
16,12,6,2,,23,20,0,30
16,12,7,-1,,20,21,0,23
16,12,8,-2,,20,22,0,20
16,12,9,-1,,23,23,0,20
16,12,10,0,,27,22,0,23
16,12,11,1,,48,21,0,27
16,12,12,4,,48,15,0,48
16,12,13,4,,51,15,0,48
16,12,14,3,,44,13,0,51
16,12,15,2,,47,14,0,44
16,12,16,2,,44,13,0,47
16,12,17,1,,54,13,0,44
16,12,18,2,,47,11,0,54
16,12,19,1,,44,12,0,47
16,12,20,0,,54,12,0,44
16,12,21,2,,66,11,0,54
16,12,22,4,,76,10,0,66
16,12,23,4,,81,8,0,76
17,12,0,5,,76,8,0,81
17,12,1,5,,62,9,0,76
17,12,2,4,,45,11,0,62
17,12,3,5,,33,17,0,45
17,12,5,4,,35,21,0,33
17,12,6,5,,27,21,0,35
17,12,7,3,,25,23,0,27
17,12,8,2,,25,23,0,25
17,12,9,2,,20,23,0,25
17,12,10,-1,,28,23,0,20
17,12,11,2,,52,21,0,28
17,12,13,7,,63,17,0,52
17,12,14,7,,41,14,0,63
17,12,15,0,,67,13,0,41
17,12,16,6,,67,12,0,67
17,12,17,6,,76,12,0,67
17,12,18,5,,76,9,0,76
17,12,19,5,,82,9,0,76
17,12,20,6,,81,9,0,82
17,12,21,5,,76,8,0,81
17,12,22,5,,87,9,0,76
17,12,23,6,,,8,0,87
18,12,0,,,81,,0,
18,12,1,5,,,8,0,81
18,12,2,,,62,,0,
18,12,3,4,,45,11,0,62
18,12,4,5,,55,17,0,45
18,12,5,5,,45,14,0,55
18,12,6,5,,35,17,0,45
18,12,7,3,,30,19,0,35
18,12,8,2,,30,20,0,30
18,12,9,2,,30,20,0,30
18,12,10,2,,35,20,0,30
18,12,11,3,,42,19,0,35
18,12,12,3,,51,16,0,42
18,12,13,4,,54,14,0,51
18,12,14,4,,67,13,0,54
18,12,15,5,,71,11,0,67
18,12,16,5,,67,10,0,71
18,12,17,5,,71,11,0,67
18,12,18,5,,81,10,0,71
18,12,19,5,,76,8,0,81
18,12,20,5,,81,9,0,76
18,12,21,5,,87,8,0,81
18,12,22,5,,87,7,0,87
18,12,23,5,,81,7,0,87
19,12,1,4,,66,7,0,81
19,12,3,3,,51,9,0,66
19,12,5,5,,42,15,0,51
19,12,6,5,,37,18,0,42
19,12,7,4,,37,19,0,37
19,12,8,4,,37,19,0,37
19,12,9,5,,37,20,0,37
19,12,10,5,,45,20,0,37
19,12,11,6,,51,18,0,45
19,12,12,5,,63,15,0,51
19,12,13,7,,55,14,0,63
19,12,14,5,,72,14,0,55
19,12,15,7,,76,12,0,72
19,12,16,6,,76,10,0,76
19,12,18,6,,71,10,0,76
19,12,19,5,,87,10,0,71
19,12,20,6,,82,8,0,87
19,12,21,6,,87,9,0,82
19,12,22,6,,93,8,0,87
19,12,23,6,,93,7,0,93
20,12,0,6,,87,7,0,93
20,12,1,6,,72,8,0,87
20,12,5,8,,63,13,0,72
20,12,6,9,,56,16,0,63
20,12,8,10,,56,19,0,56
20,12,10,10,,68,19,0,56
20,12,11,11,,77,17,0,68
20,12,12,11,,82,15,0,77
20,12,13,11,,88,14,0,82
20,12,14,11,,88,13,0,88
20,12,15,11,,88,13,0,88
20,12,16,11,,88,13,0,88
20,12,17,11,,88,13,0,88
20,12,18,10,,88,12,0,88
20,12,19,10,,94,12,0,88
20,12,20,9,,94,10,0,94
20,12,21,9,,94,10,0,94
20,12,22,9,,100,10,0,94
20,12,23,10,,,10,0,100
21,12,0,,,,10,0,
21,12,1,,,87,10,0,
21,12,2,8,,82,10,0,87
21,12,3,10,,72,13,0,82
21,12,4,10,,72,15,0,72
21,12,5,10,,48,15,0,72
21,12,6,6,,50,17,0,48
21,12,7,11,,41,22,0,50
21,12,8,9,,44,23,0,41
21,12,9,10,,47,23,0,44
21,12,10,11,,50,23,0,47
21,12,11,11,,64,22,0,50
21,12,12,12,,72,19,0,64
21,12,13,12,,64,17,0,72
21,12,14,11,,68,18,0,64
21,12,15,11,,68,17,0,68
21,12,16,11,,64,17,0,68
21,12,17,11,,59,18,0,64
21,12,18,10,,59,18,0,59
21,12,19,8,,67,16,0,59
21,12,20,9,,72,15,0,67
21,12,21,9,,76,14,0,72
21,12,22,5,,71,9,0,76
21,12,23,3,,71,8,0,71
22,12,0,2,,70,7,0,71
22,12,1,1,,87,6,0,70
22,12,2,3,,87,5,0,87
22,12,3,7,,72,9,0,87
22,12,4,7,,59,12,0,72
22,12,5,7,,46,15,0,59
22,12,7,7,,33,19,0,46
22,12,8,3,,31,20,0,33
22,12,9,3,,40,21,0,31
22,12,10,6,,43,20,0,40
22,12,11,6,,52,19,0,43
22,12,12,7,,63,17,0,52
22,12,13,7,,63,14,0,63
22,12,14,7,,63,14,0,63
22,12,15,6,,72,13,0,63
22,12,16,8,,76,13,0,72
22,12,17,7,,71,11,0,76
22,12,18,6,,82,11,0,71
22,12,19,6,,87,9,0,82
22,12,20,7,,87,9,0,87
22,12,21,7,,87,9,0,87
22,12,22,7,,82,9,0,87
22,12,23,6,,82,9,0,82
23,12,0,6,,71,9,0,82
23,12,1,5,,67,10,0,71
23,12,2,5,,,11,0,67
23,12,3,,,62,,0,
23,12,4,4,,93,11,0,62
23,12,5,7,,55,8,0,93
23,12,6,6,,48,15,0,55
23,12,7,6,,52,17,0,48
23,12,8,8,,56,18,0,52
23,12,9,9,,56,18,0,56
23,12,10,9,,59,18,0,56
23,12,11,9,,67,17,0,59
23,12,12,9,,72,15,0,67
23,12,13,9,,77,14,0,72
23,12,14,9,,77,13,0,77
23,12,15,9,,82,13,0,77
23,12,16,8,,82,11,0,82
23,12,17,8,,82,11,0,82
23,12,18,8,,82,11,0,82
23,12,19,7,,87,10,0,82
23,12,20,7,,100,9,0,87
24,12,0,8,,93,8,0,100
24,12,1,7,,87,8,0,93
24,12,2,7,,87,9,0,87
24,12,3,8,,67,10,0,87
24,12,4,7,,55,13,0,67
24,12,5,7,,49,16,0,55
24,12,6,7,,40,18,0,49
24,12,7,6,,38,20,0,40
24,12,8,6,,33,21,0,38
24,12,9,5,,29,22,0,33
24,12,10,3,,37,22,0,29
24,12,11,5,,42,20,0,37
24,12,12,5,,,18,0,42
24,12,13,,,59,,0,
24,12,14,6,,59,14,0,59
24,12,15,6,,58,14,0,59
24,12,16,5,,67,13,0,58
24,12,17,7,,67,13,0,67
24,12,18,7,,67,13,0,67
24,12,19,7,,72,13,0,67
24,12,20,7,,67,12,0,72
24,12,21,5,,66,11,0,67
24,12,22,4,,71,10,0,66
24,12,23,5,,71,10,0,71
25,12,0,5,,87,10,0,71
25,12,1,8,,82,10,0,87
25,12,2,8,,59,11,0,82
25,12,3,8,,56,16,0,59
25,12,4,9,,40,18,0,56
25,12,5,7,,38,21,0,40
25,12,6,7,,33,22,0,38
25,12,8,6,,31,23,0,33
25,12,9,4,,23,22,0,31
25,12,10,0,,31,22,0,23
25,12,11,3,,49,21,0,31
25,12,12,7,,72,18,0,49
25,12,15,10,,88,15,0,72
25,12,16,11,,88,13,0,88
25,12,17,11,,88,13,0,88
25,12,18,11,,94,13,0,88
25,12,19,11,,94,12,0,94
25,12,20,11,,94,12,0,94
25,12,21,10,,94,11,0,94
25,12,22,11,,100,12,0,94
25,12,23,11,,100,11,0,100
26,12,0,10,,100,10,0,100
26,12,1,10,,,10,0,100
26,12,2,,,77,,0,
26,12,4,12,,60,16,0,77
26,12,5,11,,,19,0,60
26,12,7,,,50,,0,
26,12,8,12,,50,23,0,50
26,12,9,12,,50,23,0,50
26,12,10,12,,53,23,0,50
26,12,11,12,,64,22,0,53
26,12,12,12,,72,19,0,64
26,12,13,12,,68,17,0,72
26,12,14,12,,68,18,0,68
26,12,15,11,,68,17,0,68
26,12,16,11,,72,17,0,68
26,12,17,11,,88,16,0,72
26,12,18,13,,94,15,0,88
26,12,19,12,,94,13,0,94
26,12,20,12,,100,13,0,94
26,12,21,12,,100,12,0,100
26,12,22,11,,88,11,0,100
26,12,23,9,,100,11,0,88
27,12,0,10,,100,10,0,100
27,12,2,11,,94,11,0,100
27,12,3,11,,68,12,0,94
27,12,5,10,,52,16,0,68
27,12,6,9,,46,19,0,52
27,12,7,8,,43,20,0,46
27,12,8,8,,43,21,0,43
27,12,9,8,,46,21,0,43
27,12,10,9,,49,21,0,46
27,12,11,9,,63,20,0,49
27,12,12,10,,68,17,0,63
27,12,13,10,,67,16,0,68
27,12,14,9,,72,15,0,67
27,12,15,9,,77,14,0,72
27,12,16,9,,77,13,0,77
27,12,17,9,,88,13,0,77
27,12,18,9,,77,11,0,88
27,12,19,8,,87,12,0,77
27,12,20,8,,82,10,0,87
27,12,21,8,,100,11,0,82
27,12,22,9,,100,9,0,100
28,12,0,9,,87,9,0,100
28,12,1,7,,76,9,0,87
28,12,3,7,,77,11,0,76
28,12,4,10,,59,14,0,77
28,12,5,8,,49,16,0,59
28,12,7,9,,43,20,0,49
28,12,8,8,,46,21,0,43
28,12,9,9,,43,21,0,46
28,12,10,8,,46,21,0,43
28,12,11,8,,56,20,0,46
28,12,12,9,,72,18,0,56
28,12,13,11,,67,16,0,72
28,12,14,9,,67,15,0,67
28,12,15,9,,72,15,0,67
28,12,16,9,,77,14,0,72
28,12,17,8,,94,12,0,77
28,12,18,10,,94,11,0,94
28,12,19,10,,94,11,0,94
28,12,20,10,,82,11,0,94
28,12,21,8,,82,11,0,82
28,12,22,8,,82,11,0,82
28,12,23,8,,82,11,0,82
29,12,1,7,,71,10,0,82
29,12,2,6,,67,11,0,71
29,12,3,7,,59,13,0,67
29,12,4,7,,52,15,0,59
29,12,5,8,,49,18,0,52
29,12,6,8,,46,19,0,49
29,12,7,8,,43,20,0,46
29,12,8,8,,38,21,0,43
29,12,9,7,,43,22,0,38
29,12,11,8,,56,21,0,43
29,12,12,9,,63,18,0,56
29,12,13,9,,67,16,0,63
29,12,14,9,,72,15,0,67
29,12,15,9,,77,14,0,72
29,12,16,9,,72,13,0,77
29,12,17,9,,77,14,0,72
29,12,18,9,,77,13,0,77
29,12,19,9,,88,13,0,77
29,12,20,9,,88,11,0,88
29,12,21,9,,94,11,0,88
29,12,22,9,,94,10,0,94
29,12,23,9,,87,10,0,94
30,12,0,8,,87,10,0,87
30,12,1,8,,82,10,0,87
30,12,2,8,,63,11,0,82
30,12,3,7,,55,14,0,63
30,12,4,7,,46,16,0,55
30,12,5,7,,43,19,0,46
30,12,6,8,,38,21,0,43
30,12,7,6,,35,21,0,38
30,12,9,6,,35,22,0,35
30,12,10,6,,40,22,0,35
30,12,11,7,,,21,0,40
30,12,12,,,63,,0,
30,12,13,9,,67,16,0,63
30,12,14,9,,77,15,0,67
30,12,15,10,,77,14,0,77
30,12,16,9,,77,13,0,77
30,12,17,9,,77,13,0,77
30,12,18,9,,82,13,0,77
30,12,19,9,,88,12,0,82
30,12,20,9,,88,11,0,88
30,12,21,9,,82,11,0,88
30,12,22,8,,94,11,0,82
30,12,23,9,,94,10,0,94
31,12,0,9,,88,10,0,94
31,12,1,9,,82,11,0,88
31,12,2,8,,67,11,0,82
31,12,3,7,,63,13,0,67
31,12,4,8,,56,15,0,63
31,12,5,9,,52,18,0,56
31,12,6,10,,46,20,0,52
31,12,8,9,,49,21,0,46
31,12,9,10,,49,21,0,49
31,12,10,10,,56,21,0,49
31,12,11,11,,64,20,0,56
31,12,12,11,,77,18,0,64
31,12,13,12,,82,16,0,77
31,12,14,12,,88,15,0,82
31,12,15,12,,88,14,0,88
31,12,16,11,,94,13,0,88
31,12,17,12,,,13,0,94
31,12,18,,,94,,0,
31,12,19,11,,100,12,0,94
31,12,20,11,,100,11,0,100
31,12,21,10,,100,10,0,100
31,12,22,9,,100,9,0,100
31,12,23,9,,100,9,0,100
1,1,0,9,,100,9,0,100
1,1,1,9,,93,9,0,100
1,1,2,8,,,9,0,93
1,1,3,,,88,,0,
1,1,4,10,,72,12,0,88
1,1,6,12,,64,17,0,72
1,1,7,12,,56,19,0,64
1,1,8,12,,46,21,0,56
1,1,9,9,,53,21,0,46
1,1,10,11,,56,21,0,53
1,1,11,11,,68,20,0,56
1,1,12,12,,77,18,0,68
1,1,13,12,,82,16,0,77
1,1,14,12,,88,15,0,82
1,1,15,12,,88,14,0,88
1,1,16,11,,88,13,0,88
1,1,17,11,,88,13,0,88
1,1,18,11,,94,13,0,88
1,1,19,11,,100,12,0,94
1,1,20,10,,100,10,0,100
1,1,21,10,,100,10,0,100
1,1,22,9,,100,9,0,100
1,1,23,9,,100,9,0,100
2,1,0,9,,100,9,0,100
2,1,1,8,,100,8,0,100
2,1,2,9,,94,9,0,100
2,1,3,9,,88,10,0,94
2,1,4,10,,72,12,0,88
2,1,5,10,,72,15,0,72
2,1,6,12,,64,17,0,72
2,1,7,12,,52,19,0,64
2,1,8,10,,49,20,0,52
2,1,9,10,,52,21,0,49
2,1,10,10,,60,20,0,52
2,1,11,11,,63,19,0,60
2,1,12,10,,77,17,0,63
2,1,13,10,,77,14,0,77
2,1,14,10,,88,14,0,77
2,1,16,10,,94,12,0,88
2,1,17,10,,94,11,0,94
2,1,18,10,,100,11,0,94
2,1,19,10,,100,10,0,100
2,1,20,10,,100,10,0,100
2,1,21,10,,100,10,0,100
2,1,22,9,,100,9,0,100
2,1,23,9,,100,9,0,100
3,1,0,9,,100,9,0,100
3,1,1,9,,100,9,0,100
3,1,2,10,,94,10,0,100
3,1,3,11,,77,12,0,94
3,1,4,10,,72,14,0,77
3,1,5,11,,56,16,0,72
3,1,6,10,,56,19,0,56
3,1,7,10,,46,19,0,56
3,1,8,8,,46,20,0,46
3,1,9,9,,40,21,0,46
3,1,10,7,,49,21,0,40
3,1,11,8,,56,19,0,49
3,1,12,9,,67,18,0,56
3,1,13,9,,77,15,0,67
3,1,15,10,,67,14,0,77
3,1,17,8,,88,14,0,67
3,1,19,10,,88,12,0,88
3,1,22,10,,88,12,0,88
3,1,23,9,,94,11,0,88
4,1,0,10,,94,11,0,94
4,1,1,10,,88,11,0,94
4,1,2,10,,88,12,0,88
4,1,3,12,,68,14,0,88
4,1,4,11,,52,17,0,68
4,1,5,9,,52,19,0,52
4,1,6,10,,49,20,0,52
4,1,7,9,,53,20,0,49
4,1,8,11,,46,21,0,53
4,1,9,9,,40,21,0,46
4,1,10,7,,49,21,0,40
4,1,11,9,,52,20,0,49
4,1,12,8,,67,18,0,52
4,1,13,9,,77,15,0,67
4,1,14,11,,72,15,0,77
4,1,15,10,,72,15,0,72
4,1,16,11,,77,16,0,72
4,1,18,11,,88,15,0,77
4,1,19,11,,88,13,0,88
4,1,20,11,,94,13,0,88
4,1,21,11,,100,12,0,94
4,1,23,11,,100,11,0,100
5,1,0,11,,94,11,0,100
5,1,1,10,,88,11,0,94
5,1,2,10,,82,12,0,88
5,1,3,11,,68,14,0,82
5,1,4,11,,56,17,0,68
5,1,5,11,,38,20,0,56
5,1,7,6,,35,21,0,38
5,1,8,6,,31,22,0,35
5,1,9,4,,31,22,0,31
5,1,10,4,,33,22,0,31
5,1,11,4,,55,21,0,33
5,1,13,7,,59,16,0,55
5,1,14,8,,72,16,0,59
5,1,16,9,,82,14,0,72
5,1,17,10,,82,13,0,82
5,1,18,9,,88,12,0,82
5,1,19,9,,88,11,0,88
5,1,20,9,,94,11,0,88
5,1,21,9,,100,10,0,94
5,1,22,9,,100,9,0,100
5,1,23,9,,93,9,0,100
6,1,0,8,,100,9,0,93
6,1,1,9,,,9,0,100
6,1,2,,,94,,0,
6,1,4,11,,72,12,0,94
6,1,5,11,,72,16,0,72
6,1,6,12,,60,17,0,72
6,1,7,11,,49,19,0,60
6,1,8,8,,46,19,0,49
6,1,9,8,,46,20,0,46
6,1,10,8,,68,20,0,46
6,1,11,12,,82,18,0,68
6,1,12,13,,88,16,0,82
6,1,13,12,,82,14,0,88
6,1,14,11,,94,14,0,82
6,1,15,12,,94,13,0,94
6,1,16,12,,100,13,0,94
6,1,18,11,,100,11,0,100
6,1,19,10,,100,10,0,100
6,1,20,10,,100,10,0,100
6,1,22,8,,100,8,0,100
6,1,23,8,,100,8,0,100
7,1,0,7,,100,7,0,100
7,1,1,7,,100,7,0,100
7,1,2,7,,100,7,0,100
7,1,3,9,,88,9,0,100
7,1,4,9,,72,11,0,88
7,1,5,10,,52,15,0,72
7,1,6,7,,49,17,0,52
7,1,7,8,,37,19,0,49
7,1,8,4,,33,19,0,37
7,1,9,3,,33,20,0,33
7,1,10,3,,35,20,0,33
7,1,11,3,,45,19,0,35
7,1,12,4,,55,16,0,45
7,1,13,5,,59,14,0,55
7,1,14,6,,63,14,0,59
7,1,15,6,,71,13,0,63
7,1,16,6,,71,11,0,71
7,1,17,6,,71,11,0,71
7,1,18,6,,82,11,0,71
7,1,19,6,,82,9,0,82
7,1,20,6,,87,9,0,82
7,1,21,6,,82,8,0,87
7,1,22,6,,87,9,0,82
7,1,23,5,,93,7,0,87
8,1,0,6,,93,7,0,93
8,1,1,6,,76,7,0,93
8,1,3,5,,72,9,0,76
8,1,4,7,,63,12,0,72
8,1,5,8,,45,15,0,63
8,1,6,5,,42,17,0,45
8,1,7,5,,40,18,0,42
8,1,8,5,,35,19,0,40
8,1,9,4,,37,20,0,35
8,1,10,4,,73,19,0,37
8,1,11,13,,45,18,0,73
8,1,12,5,,58,17,0,45
8,1,13,5,,58,13,0,58
8,1,14,5,,55,13,0,58
8,1,15,5,,67,14,0,55
8,1,16,6,,71,12,0,67
8,1,17,6,,62,11,0,71
8,1,18,5,,76,12,0,62
8,1,19,5,,87,9,0,76
8,1,20,6,,87,8,0,87
8,1,21,6,,93,8,0,87
9,1,0,6,,93,7,0,93
9,1,1,6,,100,7,0,93
9,1,2,7,,87,7,0,100
9,1,3,7,,67,9,0,87
9,1,4,6,,63,12,0,67
9,1,5,7,,55,14,0,63
9,1,6,7,,49,16,0,55
9,1,7,7,,46,18,0,49
9,1,8,7,,40,19,0,46
9,1,9,5,,46,19,0,40
9,1,10,7,,49,19,0,46
9,1,11,7,,52,18,0,49
9,1,12,7,,59,17,0,52
9,1,13,7,,72,15,0,59
9,1,14,8,,67,13,0,72
9,1,15,7,,76,13,0,67
9,1,16,7,,82,11,0,76
9,1,17,8,,82,11,0,82
9,1,18,9,,82,12,0,82
9,1,19,8,,88,11,0,82
9,1,20,9,,87,11,0,88
9,1,21,8,,93,10,0,87
9,1,22,7,,93,8,0,93
9,1,23,6,,100,7,0,93
10,1,0,7,,100,7,0,100
10,1,1,8,,87,8,0,100
10,1,3,7,,72,9,0,87
10,1,4,7,,63,12,0,72
10,1,5,7,,52,14,0,63
10,1,6,7,,49,17,0,52
10,1,7,7,,37,18,0,49
10,1,8,4,,46,19,0,37
10,1,9,7,,40,19,0,46
10,1,10,5,,45,19,0,40
10,1,11,6,,59,18,0,45
10,1,12,7,,63,15,0,59
10,1,13,7,,72,14,0,63
10,1,14,8,,72,13,0,72
10,1,15,8,,67,13,0,72
10,1,16,7,,77,13,0,67
10,1,17,8,,82,12,0,77
10,1,18,7,,82,10,0,82
10,1,19,7,,87,10,0,82
10,1,20,7,,100,9,0,87
10,1,21,8,,93,8,0,100
10,1,22,7,,87,8,0,93
11,1,0,6,,81,8,0,87
11,1,1,5,,93,8,0,81
11,1,2,6,,87,7,0,93
11,1,3,7,,67,9,0,87
11,1,4,6,,59,12,0,67
11,1,5,7,,52,15,0,59
11,1,6,7,,52,17,0,52
11,1,7,8,,43,18,0,52
11,1,8,6,,43,19,0,43
11,1,9,6,,43,19,0,43
11,1,10,6,,45,19,0,43
11,1,11,6,,59,18,0,45
11,1,12,7,,63,15,0,59
11,1,13,7,,63,14,0,63
11,1,14,7,,63,14,0,63
11,1,15,7,,76,14,0,63
11,1,16,7,,76,11,0,76
11,1,17,7,,87,11,0,76
11,1,18,7,,82,9,0,87
11,1,19,6,,87,9,0,82
11,1,21,7,,93,9,0,87
11,1,22,7,,87,8,0,93
12,1,3,7,,72,9,0,87
12,1,4,7,,67,12,0,72
12,1,5,8,,55,14,0,67
12,1,6,7,,52,16,0,55
12,1,7,7,,49,17,0,52
12,1,8,7,,43,18,0,49
12,1,9,6,,49,19,0,43
12,1,10,8,,56,19,0,49
12,1,11,9,,63,18,0,56
12,1,12,9,,72,16,0,63
12,1,13,9,,67,14,0,72
12,1,14,8,,77,14,0,67
12,1,15,8,,87,12,0,77
12,1,16,8,,82,10,0,87
12,1,17,8,,93,11,0,82
12,1,18,8,,93,9,0,93
12,1,19,8,,93,9,0,93
12,1,20,6,,100,7,0,93
12,1,21,7,,100,7,0,100
12,1,22,6,,100,6,0,100
12,1,23,6,,100,6,0,100
13,1,0,6,,93,6,0,100
13,1,2,5,,87,6,0,93
13,1,3,6,,76,8,0,87
13,1,4,7,,63,11,0,76
13,1,5,7,,48,14,0,63
13,1,6,5,,45,16,0,48
13,1,7,6,,40,18,0,45
13,1,11,4,,45,18,0,40
13,1,12,5,,55,17,0,45
13,1,13,6,,67,15,0,55
13,1,14,7,,76,13,0,67
13,1,15,7,,82,11,0,76
13,1,16,7,,87,10,0,82
13,1,17,7,,87,9,0,87
13,1,18,7,,93,9,0,87
13,1,19,7,,87,8,0,93
13,1,20,7,,100,9,0,87
13,1,21,7,,,7,0,100
13,1,23,,,100,,0,
14,1,0,5,,100,5,0,100
14,1,1,5,,100,5,0,100
14,1,2,6,,100,6,0,100
14,1,3,7,,71,7,0,100
14,1,4,5,,72,10,0,71
14,1,5,8,,,13,0,72
14,1,6,,,48,,0,
14,1,7,6,,37,17,0,48
14,1,8,4,,35,19,0,37
14,1,9,3,,32,19,0,35
14,1,10,2,,42,19,0,32
14,1,11,5,,55,18,0,42
14,1,12,7,,67,16,0,55
14,1,13,7,,72,13,0,67
14,1,14,7,,76,12,0,72
14,1,15,7,,76,11,0,76
14,1,16,7,,82,11,0,76
14,1,17,7,,82,10,0,82
14,1,18,7,,93,10,0,82
14,1,19,8,,93,9,0,93
14,1,20,8,,,9,0,93
14,1,21,,,93,,0,
14,1,22,6,,93,7,0,93
14,1,23,6,,93,7,0,93
15,1,0,6,,93,7,0,93
15,1,1,6,,93,7,0,93
15,1,2,6,,93,7,0,93
15,1,3,8,,82,9,0,93
15,1,4,8,,67,11,0,82
15,1,5,9,,40,15,0,67
15,1,7,4,,37,18,0,40
15,1,8,4,,35,19,0,37
15,1,9,4,,40,20,0,35
15,1,10,6,,43,20,0,40
15,1,11,6,,49,19,0,43
15,1,12,7,,59,18,0,49
15,1,13,7,,67,15,0,59
15,1,14,7,,67,13,0,67
15,1,15,7,,76,13,0,67
15,1,16,7,,76,11,0,76
15,1,17,7,,82,11,0,76
15,1,18,7,,87,10,0,82
15,1,19,7,,87,9,0,87
15,1,20,7,,100,9,0,87
15,1,21,7,,93,7,0,100
15,1,22,7,,100,8,0,93
15,1,23,6,,100,6,0,100
16,1,1,6,,100,6,0,100
16,1,2,6,,87,6,0,100
16,1,3,6,,87,8,0,87
16,1,4,8,,67,10,0,87
16,1,5,8,,93,14,0,67
17,1,0,7,,100,8,0,93
17,1,1,8,,93,8,0,100
17,1,2,7,,76,8,0,93
17,1,3,6,,67,10,0,76
17,1,4,7,,63,13,0,67
17,1,5,8,,59,15,0,63
17,1,6,9,,52,17,0,59
17,1,7,8,,43,18,0,52
17,1,8,6,,40,19,0,43
17,1,9,6,,33,20,0,40
17,1,10,3,,40,20,0,33
17,1,11,5,,48,19,0,40
17,1,12,5,,59,16,0,48
17,1,13,7,,67,15,0,59
17,1,14,6,,67,12,0,67
17,1,15,6,,71,12,0,67
17,1,16,6,,67,11,0,71
17,1,17,5,,67,11,0,67
17,1,18,5,,76,11,0,67
17,1,19,6,,82,10,0,76
17,1,20,6,,87,9,0,82
17,1,21,6,,87,8,0,87
17,1,22,6,,87,8,0,87
17,1,23,6,,87,8,0,87
18,1,0,5,,76,7,0,87
18,1,1,5,,66,9,0,76
18,1,2,4,,62,10,0,66
18,1,3,5,,48,12,0,62
18,1,4,4,,34,15,0,48
18,1,5,2,,40,18,0,34
