Date,Month,Hour,dewpt,heatindex,humidity,temp,Humidity previous
20,4,1,16,28.3,48,28,
20,4,2,16,29.1,45,29,
20,4,2,18,29.8,51,29,
20,4,3,17,30.3,45,30,
20,4,3,18,31.9,46,31,28.2
20,4,4,18,32.8,43,32,28.3
20,4,4,18,34,41,33,29.1
20,4,5,19,36.9,39,35,29.8
20,4,5,19,36.9,39,35,30.3
20,4,6,19,38.1,37,36,31.9
20,4,6,19,39.3,35,37,32.8
20,4,7,18,39.8,31,38,34
20,4,7,18,40.9,29,39,36.9
20,4,8,16,40.7,24,40,36.9
20,4,8,14,39.7,21,40,38.1
20,4,9,15,40.4,23,40,39.3
20,4,9,13,40.5,19,41,39.8
20,4,10,12,40.1,18,41,40.9
20,4,10,13,40.5,19,41,40.7
20,4,11,14,40.8,20,41,39.7
20,4,11,13,39.4,20,40,40.4
20,4,12,13,39.4,20,40,40.5
20,4,12,14,38.5,22,39,40.1
20,4,13,15,37.9,25,38,40.5
20,4,13,18,38.4,32,37,40.8
20,4,14,19,38.1,37,36,39.4
20,4,14,19,38.1,37,36,39.4
20,4,15,19,36.9,39,35,38.5
20,4,15,19,35.7,41,34,37.9
20,4,16,17,34.5,36,34,38.4
20,4,16,19,35.7,41,34,38.1
20,4,17,19,34.5,43,33,38.1
20,4,17,19,34.5,43,33,36.9
20,4,18,19,33.5,46,32,35.7
20,4,18,19,33.5,46,32,34.5
20,4,19,19,32.4,49,31,35.7
20,4,19,18,31.9,46,31,34.5
20,4,20,19,32.4,49,31,34.5
20,4,20,19,32.4,49,31,33.5
20,4,21,19,32.4,49,31,33.5
20,4,21,20,31.9,55,30,32.4
20,4,22,20,31.9,55,30,31.9
20,4,23,20,33,52,31,32.4
20,4,23,20,33,52,31,32.4
21,4,0,19,32.4,49,31,32.4
21,4,0,20,31.9,55,30,31.9
21,4,1,20,31.9,55,30,31.9
21,4,1,19,32.4,49,31,33
21,4,2,20,34.1,49,32,33
21,4,3,20,36.5,44,34,32.4
21,4,4,20,37.5,41,35,31.9
21,4,4,19,36.9,39,35,31.9
21,4,5,17,37.8,30,37,32.4
21,4,5,16,38.5,27,38,34.1
21,4,6,15,39.1,24,39,36.5
21,4,6,14,39.7,21,40,37.5
21,4,7,13,39.4,20,40,36.9
21,4,7,14,40.8,20,41,37.8
21,4,8,12,40.1,18,41,38.5
21,4,8,13,40.5,19,41,39.1
21,4,9,11,,17,41,39.7
21,4,9,12,40.1,18,41,39.4
21,4,10,12,40.1,18,41,40.8
21,4,10,11,,17,41,40.1
21,4,11,11,,17,41,40.5
21,4,11,10,,15,42,
21,4,12,10,,15,42,40.1
21,4,13,15,,N/A,,40.1
21,4,14,15,31.6,36,32,
21,4,15,16,31.9,38,32,
21,4,15,16,31.9,38,32,
21,4,16,15,31.6,36,32,
21,4,16,14,31.2,33,32,
21,4,17,14,29.4,37,30,31.6
21,4,17,15,29.7,40,30,31.9
21,4,18,15,29.7,40,30,31.9
21,4,18,16,30.1,43,30,31.6
21,4,19,15,29.7,40,30,31.2
21,4,19,16,29.1,45,29,29.4
21,4,20,16,29.1,45,29,29.7
21,4,20,15,28.8,42,29,29.7
21,4,21,14,29.4,37,30,30.1
21,4,21,14,28.6,40,29,29.7
21,4,22,14,28.6,40,29,29.1
21,4,22,14,28.6,40,29,29.1
21,4,23,15,28,45,28,28.8
22,4,0,15,28,45,28,29.4
22,4,0,16,28.3,48,28,28.6
22,4,1,16,29.1,45,29,28.6
22,4,1,16,29.1,45,29,28.6
22,4,2,16,30.1,43,30,28
22,4,3,16,29.1,45,29,28
22,4,3,16,30.1,43,30,28.3
22,4,4,16,30.9,40,31,29.1
22,4,4,17,32.3,40,32,29.1
22,4,5,16,33,36,33,30.1
22,4,5,17,33.4,38,33,29.1
22,4,6,16,33,36,33,30.1
22,4,6,17,34.5,36,34,30.9
22,4,7,17,35.6,34,35,32.3
22,4,7,18,36.1,36,35,33
22,4,8,18,36.1,36,35,33.4
22,4,8,18,36.1,36,35,33
22,4,9,18,36.1,36,35,34.5
22,4,9,19,36.9,39,35,35.6
22,4,10,20,38.8,39,36,36.1
22,4,10,19,38.1,37,36,36.1
22,4,11,19,38.1,37,36,36.1
22,4,11,20,38.8,39,36,36.1
22,4,12,14,29.4,37,30,36.9
22,4,12,16,28.3,48,28,38.8
22,4,13,18,,61,26,38.1
22,4,13,17,,61,25,38.1
22,4,14,18,,69,24,38.8
22,4,14,20,,78,24,29.4
22,4,15,19,,73,24,28.3
22,4,15,19,,73,24,
22,4,16,17,,65,24,
22,4,16,17,,65,24,
22,4,17,17,,65,24,
22,4,17,17,,65,24,
22,4,18,18,,69,24,
22,4,18,18,,69,24,
22,4,19,17,,65,24,
22,4,19,18,,69,24,
22,4,20,18,,69,24,
22,4,20,18,,69,24,
22,4,21,18,,69,24,
22,4,21,17,,65,24,
22,4,22,17,,69,23,
22,4,22,16,,65,23,
22,4,23,17,,65,24,
22,4,23,17,,65,24,
23,4,0,17,,65,24,
23,4,0,17,,69,23,
23,4,1,17,,69,23,
23,4,1,17,,69,23,
23,4,2,18,,65,25,
23,4,2,18,,61,26,
23,4,3,18,27.9,58,27,
23,4,4,19,29.2,58,28,
23,4,4,18,28.8,54,28,
23,4,5,18,29.8,51,29,
23,4,5,17,29.4,48,29,
23,4,6,17,30.3,45,30,27.9
23,4,6,16,30.1,43,30,29.2
23,4,7,15,30.6,38,31,28.8
23,4,7,16,31.9,38,32,29.8
23,4,8,14,31.2,33,32,29.4
23,4,8,15,31.6,36,32,30.3
23,4,9,15,32.6,34,33,30.1
23,4,9,15,32.6,34,33,30.6
23,4,10,15,32.6,34,33,31.9
23,4,10,15,32.6,34,33,31.2
23,4,11,15,32.6,34,33,31.6
23,4,11,15,32.6,34,33,32.6
23,4,12,14,32.1,31,33,32.6
23,4,13,15,31.6,36,32,32.6
23,4,13,15,30.6,38,31,32.6
23,4,14,15,29.7,40,30,32.6
23,4,15,16,30.1,43,30,32.6
23,4,15,17,29.4,48,29,32.1
23,4,16,19,29.2,58,28,31.6
23,4,16,18,28.8,54,28,30.6
23,4,17,18,28.8,54,28,29.7
23,4,17,17,27.7,54,27,30.1
23,4,18,18,27.9,58,27,29.4
23,4,18,17,27.7,54,27,29.2
23,4,19,18,27.9,58,27,28.8
23,4,19,17,27.7,54,27,28.8
23,4,20,17,27.7,54,27,27.7
23,4,20,17,27.7,54,27,27.9
23,4,21,18,,61,26,27.7
23,4,21,17,,57,26,27.9
23,4,22,17,,57,26,27.7
23,4,22,17,,61,25,27.7
23,4,23,19,,69,25,27.7
23,4,23,18,,65,25,
24,4,0,18,,65,25,
24,4,0,18,,65,25,
24,4,1,18,,61,26,
24,4,1,20,,83,23,
24,4,2,14,,64,21,
24,4,2,16,,78,20,
24,4,3,15,,64,22,
24,4,3,16,,69,22,
24,4,4,15,,54,25,
24,4,5,15,,51,26,
24,4,5,14,27.1,45,27,
24,4,6,15,28,45,28,
24,4,7,15,29.7,40,30,
24,4,7,16,30.1,43,30,
24,4,8,15,30.6,38,31,
24,4,8,16,30.9,40,31,27.1
24,4,9,16,30.9,40,31,28
24,4,9,14,30.3,35,31,29.7
24,4,10,14,30.3,35,31,30.1
24,4,10,14,30.3,35,31,30.6
24,4,11,13,30,33,31,30.9
24,4,11,15,30.6,38,31,30.9
24,4,12,14,29.4,37,30,30.3
24,4,12,14,29.4,37,30,30.3
24,4,13,14,28.6,40,29,30.3
24,4,13,14,27.8,42,28,30
24,4,14,15,27.3,48,27,30.6
24,4,14,15,27.3,48,27,29.4
24,4,15,16,27.5,51,27,29.4
24,4,15,16,,54,26,28.6
24,4,16,16,,57,25,27.8
24,4,17,16,,57,25,27.3
24,4,17,16,,57,25,27.3
24,4,18,16,,57,25,27.5
24,4,18,16,,61,24,
24,4,19,16,,61,24,
24,4,19,16,,61,24,
24,4,20,16,,65,23,
24,4,20,16,,65,23,
24,4,21,16,,65,23,
24,4,21,16,,65,23,
24,4,22,16,,69,22,
24,4,22,16,,69,22,
24,4,23,16,,73,21,
24,4,23,16,,73,21,
25,4,0,16,,73,21,
25,4,0,16,,69,22,
25,4,1,16,,69,22,
25,4,1,16,,65,23,
25,4,2,16,,54,26,
25,4,3,14,27.8,42,28,
25,4,4,15,29.7,40,30,
25,4,4,14,29.4,37,30,
25,4,5,12,29,33,30,
25,4,5,13,30,33,31,
25,4,6,13,30.9,31,32,27.8
25,4,6,11,,27,32,29.7
25,4,7,13,30.9,31,32,29.4
25,4,7,12,31.7,28,33,29
25,4,8,13,31.9,29,33,30
25,4,8,12,31.7,28,33,30.9
25,4,9,12,31.7,28,33,
25,4,9,12,32.7,26,34,30.9
25,4,10,11,,24,34,31.7
25,4,10,13,33,28,34,31.9
25,4,11,12,32.7,26,34,31.7
25,4,11,12,32.7,26,34,31.7
25,4,12,13,33,28,34,32.7
25,4,12,13,33,28,34,
25,4,13,13,30.9,31,32,33
25,4,13,13,30.9,31,32,32.7
25,4,14,14,30.3,35,31,32.7
25,4,15,15,28.8,42,29,33
25,4,16,15,28.8,42,29,33
25,4,16,16,29.1,45,29,30.9
25,4,17,16,28.3,48,28,30.9
25,4,17,15,28,45,28,30.3
25,4,18,16,27.5,51,27,28.8
25,4,18,16,27.5,51,27,28.8
25,4,19,17,,57,26,29.1
25,4,19,16,,54,26,28.3
25,4,20,17,,57,26,28
25,4,20,17,,61,25,27.5
25,4,21,17,,61,25,27.5
25,4,21,17,,61,25,
25,4,22,17,,61,25,
25,4,22,17,,61,25,
25,4,23,17,,61,25,
25,4,23,17,,61,25,
26,4,0,17,,65,24,
26,4,0,17,,65,24,
26,4,1,18,,69,24,
26,4,1,17,,57,26,
26,4,2,17,,57,26,
26,4,2,18,27.9,58,27,
26,4,3,17,28.5,51,28,
26,4,4,16,30.9,40,31,
26,4,4,16,30.9,40,31,
26,4,5,16,33,36,33,
26,4,5,16,33,36,33,27.9
26,4,6,16,33,36,33,28.5
26,4,6,16,33,36,33,30.9
26,4,7,15,32.6,34,33,30.9
26,4,7,15,33.6,32,34,33
26,4,8,15,34.7,30,35,33
26,4,9,15,34.7,30,35,33
26,4,9,15,34.7,30,35,33
26,4,10,15,35.7,28,36,32.6
26,4,10,14,35.5,27,36,33.6
26,4,11,15,34.7,30,35,34.7
26,4,11,15,34.7,30,35,34.7
26,4,12,15,34.7,30,35,34.7
26,4,12,15,33.6,32,34,35.7
26,4,13,14,33.3,30,34,35.5
26,4,13,15,32.6,34,33,34.7
26,4,14,16,31.9,38,32,34.7
26,4,15,16,30.9,40,31,34.7
26,4,15,16,30.1,43,30,33.6
26,4,16,16,30.1,43,30,33.3
26,4,16,17,30.3,45,30,32.6
26,4,17,17,29.4,48,29,31.9
26,4,17,17,29.4,48,29,30.9
26,4,18,17,29.4,48,29,30.1
26,4,18,17,28.5,51,28,30.1
26,4,19,17,28.5,51,28,30.3
26,4,19,17,28.5,51,28,29.4
26,4,20,17,27.7,54,27,29.4
26,4,20,17,28.5,51,28,29.4
26,4,21,16,27.5,51,27,28.5
26,4,21,17,27.7,54,27,28.5
26,4,22,17,27.7,54,27,28.5
26,4,22,16,27.5,51,27,27.7
26,4,23,16,27.5,51,27,28.5
26,4,23,15,27.3,48,27,27.5
27,4,0,15,27.3,48,27,27.7
27,4,0,15,27.3,48,27,27.7
27,4,1,15,27.3,48,27,27.5
27,4,1,15,28,45,28,27.5
27,4,2,15,28,45,28,27.3
27,4,2,14,28.6,40,29,27.3
27,4,3,15,30.6,38,31,27.3
27,4,3,15,31.6,36,32,27.3
27,4,4,15,31.6,36,32,28
27,4,4,15,32.6,34,33,28
27,4,5,15,33.6,32,34,28.6
27,4,6,15,34.7,30,35,30.6
27,4,6,15,35.7,28,36,31.6
27,4,7,15,36.9,27,37,31.6
27,4,7,14,35.5,27,36,32.6
27,4,8,14,36.4,25,37,33.6
27,4,8,14,36.4,25,37,34.7
27,4,9,14,37.6,24,38,35.7
27,4,9,15,37.9,25,38,36.9
27,4,10,14,37.6,24,38,35.5
27,4,10,14,37.6,24,38,36.4
27,4,11,13,37.1,22,38,36.4
27,4,11,14,37.6,24,38,37.6
27,4,12,15,37.9,25,38,37.9
27,4,12,15,36.9,27,37,37.6
27,4,13,15,35.7,28,36,37.6
27,4,13,15,34.7,30,35,37.1
27,4,14,16,34,34,34,37.6
27,4,14,15,33.6,32,34,37.9
27,4,15,16,33,36,33,36.9
27,4,15,15,32.6,34,33,35.7
27,4,16,15,32.6,34,33,34.7
27,4,16,15,31.6,36,32,34
27,4,17,16,31.9,38,32,33.6
27,4,17,15,30.6,38,31,33
27,4,18,15,30.6,38,31,32.6
27,4,18,15,30.6,38,31,32.6
27,4,19,16,30.1,43,30,31.6
27,4,19,15,29.7,40,30,31.9
27,4,20,16,30.1,43,30,30.6
27,4,20,16,29.1,45,29,30.6
27,4,21,16,29.1,45,29,30.6
27,4,21,16,29.1,45,29,30.1
27,4,22,17,30.3,45,30,29.7
27,4,23,16,29.1,45,29,30.1
28,4,0,16,29.1,45,29,29.1
28,4,0,16,29.1,45,29,29.1
28,4,1,26,35.6,84,29,29.1
28,4,1,17,29.4,48,29,30.3
28,4,2,17,28.5,51,28,29.1
28,4,2,17,29.4,48,29,29.1
28,4,3,17,31.4,43,31,29.1
28,4,4,18,28.8,54,28,35.6
28,4,4,17,30.3,45,30,29.4
28,4,5,16,31.9,38,32,28.5
28,4,6,15,32.6,34,33,29.4
28,4,6,16,34,34,34,31.4
28,4,7,16,34,34,34,28.8
28,4,7,16,35.1,32,35,30.3
28,4,8,17,37.8,30,37,31.9
28,4,8,16,37.5,29,37,32.6
28,4,9,16,37.5,29,37,34
28,4,9,16,37.5,29,37,34
28,4,10,17,37.8,30,37,35.1
28,4,10,16,37.5,29,37,37.8
28,4,11,14,36.4,25,37,37.5
28,4,12,16,36.2,30,36,37.5
28,4,13,17,36.7,32,36,37.5
28,4,13,17,35.6,34,35,37.8
28,4,14,17,35.6,34,35,37.5
28,4,15,17,34.5,36,34,36.4
28,4,15,17,33.4,38,33,36.2
28,4,16,16,33,36,33,36.7
28,4,16,16,31.9,38,32,35.6
28,4,17,16,31.9,38,32,35.6
28,4,17,16,31.9,38,32,34.5
28,4,18,16,30.9,40,31,33.4
28,4,18,16,30.9,40,31,33
28,4,19,16,30.1,43,30,31.9
28,4,19,15,29.7,40,30,31.9
28,4,20,16,30.1,43,30,31.9
28,4,20,16,30.1,43,30,30.9
28,4,21,16,30.1,43,30,30.9
28,4,21,17,29.4,48,29,30.1
28,4,22,17,28.5,51,28,29.7
28,4,22,17,28.5,51,28,30.1
28,4,23,17,28.5,51,28,30.1
28,4,23,17,28.5,51,28,30.1
29,4,0,17,27.7,54,27,29.4
29,4,0,17,27.7,54,27,28.5
29,4,1,17,27.7,54,27,28.5
29,4,1,18,27.9,58,27,28.5
29,4,2,18,27.9,58,27,28.5
29,4,2,17,28.5,51,28,27.7
29,4,3,16,28.3,48,28,27.7
29,4,3,16,29.1,45,29,27.7
29,4,4,16,30.1,43,30,27.9
29,4,4,16,30.1,43,30,27.9
29,4,5,17,31.4,43,31,28.5
29,4,5,16,31.9,38,32,28.3
29,4,6,16,31.9,38,32,29.1
29,4,6,16,34,34,34,30.1
29,4,7,16,35.1,32,35,30.1
29,4,7,15,34.7,30,35,31.4
29,4,8,15,35.7,28,36,31.9
29,4,8,15,34.7,30,35,31.9
29,4,9,15,35.7,28,36,34
29,4,9,15,35.7,28,36,35.1
29,4,10,15,36.9,27,37,34.7
29,4,10,15,36.9,27,37,35.7
29,4,11,15,36.9,27,37,34.7
29,4,11,15,35.7,28,36,35.7
29,4,12,15,35.7,28,36,35.7
29,4,12,15,35.7,28,36,36.9
29,4,13,14,34.3,28,35,36.9
29,4,13,15,33.6,32,34,36.9
29,4,14,16,33,36,33,35.7
29,4,14,16,33,36,33,35.7
29,4,15,16,31.9,38,32,35.7
29,4,15,16,31.9,38,32,34.3
29,4,16,16,30.9,40,31,33.6
29,4,16,16,30.9,40,31,33
29,4,17,16,30.1,43,30,33
29,4,17,18,29.8,51,29,31.9
29,4,18,17,30.3,45,30,31.9
29,4,19,16,,73,21,30.9
29,4,19,17,,88,19,30.9
29,4,20,17,,83,20,30.1
29,4,21,,,N/A,,29.8
29,4,21,17,,83,20,30.3
29,4,22,19,,94,20,
29,4,22,19,,88,21,
29,4,23,18,,83,21,
30,4,0,18,,83,21,
30,4,0,17,,78,21,
30,4,1,19,,88,21,
30,4,1,17,,78,21,
30,4,2,18,,78,22,
30,4,2,18,,78,22,
30,4,3,18,,83,21,
30,4,4,18,,78,22,
30,4,4,17,,65,24,
30,4,5,17,,57,26,
30,4,5,17,28.5,51,28,
30,4,6,17,28.5,51,28,
30,4,6,17,28.5,51,28,
30,4,7,17,28.5,51,28,
30,4,7,17,29.4,48,29,
30,4,8,17,29.4,48,29,28.5
30,4,8,17,29.4,48,29,28.5
30,4,9,18,29.8,51,29,28.5
30,4,9,19,,69,25,28.5
30,4,10,19,,94,20,29.4
30,4,11,20,,94,21,29.4
30,4,12,19,,83,22,29.4
30,4,12,18,,78,22,29.8
30,4,13,18,,88,20,
30,4,14,17,,78,21,
30,4,15,17,,78,21,
30,4,15,16,,73,21,
30,4,16,17,,94,18,
30,4,17,17,,88,19,
30,4,18,16,,83,19,
30,4,18,17,,88,19,
30,4,19,,,N/A,,
30,4,19,16,,83,19,
30,4,20,16,,83,19,
30,4,20,17,,88,19,
30,4,21,16,,78,20,
30,4,21,15,,73,20,
30,4,22,15,,78,19,
30,4,22,15,,78,19,
30,4,23,15,,78,19,
30,4,23,15,,78,19,
1,5,0,16,,83,19,
1,5,0,16,,83,19,
1,5,1,16,,83,19,
1,5,1,16,,78,20,
1,5,2,17,,73,22,
1,5,3,17,,73,22,
1,5,3,18,,73,23,
1,5,4,18,,69,24,
1,5,4,19,,69,25,
1,5,5,19,,69,25,
1,5,5,18,,61,26,
1,5,6,18,28.8,54,28,
1,5,6,18,29.8,51,29,
1,5,7,14,29.4,37,30,
1,5,7,15,30.6,38,31,
1,5,8,15,29.7,40,30,
1,5,8,17,31.4,43,31,28.8
1,5,9,17,30.3,45,30,29.8
1,5,9,18,31.9,46,31,29.4
1,5,10,15,30.6,38,31,30.6
1,5,10,15,30.6,38,31,29.7
1,5,11,14,30.3,35,31,31.4
1,5,11,15,30.6,38,31,30.3
1,5,12,15,29.7,40,30,31.9
1,5,12,16,30.1,43,30,30.6
1,5,13,15,28.8,42,29,30.6
1,5,14,16,29.1,45,29,30.3
1,5,14,17,28.5,51,28,30.6
1,5,15,17,28.5,51,28,29.7
1,5,15,18,27.9,58,27,30.1
1,5,16,18,27.9,58,27,28.8
1,5,16,18,27.9,58,27,29.1
1,5,17,17,27.7,54,27,28.5
1,5,17,18,,61,26,28.5
1,5,18,17,,57,26,27.9
1,5,18,18,,61,26,27.9
1,5,19,17,,57,26,27.9
1,5,19,17,,57,26,27.7
1,5,20,18,,65,25,
1,5,20,18,,69,24,
1,5,21,19,,73,24,
1,5,21,19,,69,25,
1,5,22,18,,73,23,
1,5,22,19,,78,23,
1,5,23,18,,69,24,
1,5,23,18,,73,23,
2,5,0,19,,78,23,
2,5,0,18,,69,24,
2,5,1,18,,69,24,
2,5,1,19,,69,25,
2,5,2,17,,57,26,
2,5,2,18,27.9,58,27,
2,5,3,17,28.5,51,28,
2,5,3,16,28.3,48,28,
2,5,4,15,28.8,42,29,
2,5,4,15,28.8,42,29,
2,5,5,14,29.4,37,30,27.9
2,5,5,14,29.4,37,30,28.5
2,5,6,13,30.9,31,32,28.3
2,5,6,12,29.8,31,31,28.8
2,5,7,15,31.6,36,32,28.8
2,5,7,13,30.9,31,32,29.4
2,5,8,12,30.7,29,32,29.4
2,5,8,13,31.9,29,33,30.9
2,5,9,12,31.7,28,33,29.8
2,5,9,12,31.7,28,33,31.6
2,5,10,12,31.7,28,33,30.9
2,5,10,9,,23,33,30.7
2,5,11,11,,26,33,31.9
2,5,11,10,,24,33,31.7
2,5,12,9,,23,33,31.7
2,5,12,8,,22,32,31.7
2,5,13,11,,29,31,
2,5,13,13,30,33,31,
2,5,14,14,29.4,37,30,
2,5,14,14,29.4,37,30,
2,5,15,15,28.8,42,29,
2,5,15,13,28.4,37,29,
2,5,16,13,27.6,39,28,30
2,5,16,12,27.5,37,28,29.4
2,5,17,12,27.5,37,28,29.4
2,5,17,13,27,42,27,28.8
2,5,18,13,27,42,27,28.4
2,5,18,13,27,42,27,27.6
2,5,19,13,,44,26,27.5
2,5,19,13,,44,26,27.5
2,5,20,12,,42,26,27
2,5,20,13,,47,25,27
2,5,21,14,,57,23,27
2,5,21,,,N/A,,
2,5,22,15,,64,22,
2,5,22,15,,68,21,
2,5,23,15,,68,21,
2,5,23,16,,73,21,
3,5,0,16,,78,20,
3,5,1,16,,73,21,
3,5,1,16,,73,21,
3,5,2,15,,57,24,
3,5,2,14,,53,24,
3,5,3,13,,47,25,
3,5,3,12,26.8,39,27,
3,5,4,11,,35,28,
3,5,4,10,,30,29,
3,5,5,9,,27,30,
3,5,5,10,,29,30,
3,5,6,10,,26,32,26.8
3,5,7,10,,26,32,
3,5,7,10,,26,32,
3,5,8,10,,23,34,
3,5,8,9,,21,34,
3,5,9,9,,21,34,
3,5,9,,,N/A,,
3,5,11,11,,24,34,
3,5,11,11,,24,34,
3,5,12,11,,24,34,
3,5,12,11,,24,34,
3,5,13,11,,26,33,
3,5,13,11,,26,33,
3,5,14,12,30.7,29,32,
3,5,14,13,30,33,31,
3,5,15,13,30,33,31,
3,5,15,14,29.4,37,30,
3,5,16,14,29.4,37,30,
3,5,16,13,29.2,35,30,30.7
3,5,17,14,28.6,40,29,30
3,5,17,14,28.6,40,29,30
3,5,18,15,28,45,28,29.4
3,5,18,15,28,45,28,29.4
3,5,19,16,27.5,51,27,29.2
3,5,19,16,,54,26,28.6
3,5,20,17,,57,26,28.6
3,5,20,16,,54,26,28
3,5,21,16,,54,26,28
3,5,21,15,,54,25,27.5
3,5,22,16,,57,25,
3,5,22,16,,61,24,
3,5,23,16,,61,24,
3,5,23,16,,61,24,
4,5,0,17,,65,24,
4,5,1,17,,65,24,
4,5,1,17,,65,24,
4,5,2,17,,61,25,
4,5,2,15,27.3,48,27,
4,5,3,15,28,45,28,
4,5,3,14,29.4,37,30,
4,5,4,11,,27,32,
4,5,5,10,,24,33,
4,5,6,12,32.7,26,34,27.3
4,5,6,12,32.7,26,34,28
4,5,7,13,33.9,26,35,29.4
4,5,7,12,34.7,23,36,
4,5,8,12,34.7,23,36,
4,5,8,12,34.7,23,36,32.7
4,5,9,13,36.2,24,37,32.7
4,5,9,11,,21,37,33.9
4,5,10,10,,19,37,34.7
4,5,10,9,,18,37,34.7
4,5,11,9,,17,38,34.7
4,5,11,9,,18,37,36.2
4,5,12,12,35.8,22,37,
4,5,12,12,34.7,23,36,
4,5,13,10,,20,36,
4,5,13,10,,22,35,
4,5,14,9,,20,35,
4,5,14,11,,26,33,35.8
4,5,15,12,30.7,29,32,34.7
4,5,15,13,30.9,31,32,
4,5,16,11,,27,32,
4,5,16,13,30,33,31,
4,5,17,14,29.4,37,30,
4,5,17,13,28.4,37,29,30.7
4,5,18,14,27.8,42,28,30.9
4,5,18,13,28.4,37,29,
4,5,19,13,27.6,39,28,30
4,5,19,11,,33,29,29.4
4,5,20,14,27.8,42,28,28.4
4,5,20,12,26.8,39,27,27.8
4,5,21,14,27.1,45,27,28.4
4,5,21,13,27,42,27,27.6
4,5,22,13,27,42,27,
4,5,22,14,,47,26,27.8
4,5,23,15,,54,25,26.8
4,5,23,15,,54,25,27.1
5,5,0,14,,50,25,27
5,5,0,15,,57,24,27
5,5,1,16,,54,26,
5,5,1,17,,57,26,
5,5,2,15,28,45,28,
5,5,2,16,29.1,45,29,
5,5,3,13,30,33,31,
5,5,3,13,30,33,31,
5,5,4,9,,21,34,
5,5,5,9,,21,34,28
5,5,5,9,,19,36,29.1
5,5,6,10,,20,36,30
5,5,6,9,,18,37,30
5,5,7,11,,21,37,
5,5,7,10,,18,38,
5,5,8,8,,17,37,
5,5,8,9,,17,38,
5,5,9,7,,15,38,
5,5,9,7,,15,38,
5,5,10,8,,16,38,
5,5,10,7,,14,39,
5,5,11,8,,15,39,
5,5,11,8,,16,38,
5,5,12,11,,21,37,
5,5,12,7,,16,37,
5,5,13,6,,15,37,
5,5,13,6,,16,36,
5,5,14,7,,18,35,
5,5,14,7,,19,34,
5,5,15,7,,20,33,
5,5,15,7,,20,33,
5,5,16,7,,20,33,
5,5,16,8,,22,32,
5,5,17,9,,25,31,
5,5,17,10,,30,29,
5,5,18,11,,35,28,
5,5,19,12,26.8,39,27,
5,5,19,11,,37,27,
5,5,20,12,26.8,39,27,
5,5,21,12,26.8,39,27,
5,5,21,11,,37,27,
5,5,22,12,,42,26,26.8
5,5,22,11,,41,25,
5,5,23,12,,47,24,26.8
5,5,23,11,,44,24,26.8
6,5,0,15,,57,24,
6,5,0,12,,44,25,
6,5,1,13,,47,25,
6,5,1,13,,44,26,
6,5,2,14,27.1,45,27,
6,5,2,12,28.2,35,29,
6,5,3,13,29.2,35,30,
6,5,3,12,29.8,31,31,
6,5,4,11,,27,32,
6,5,4,12,32.7,26,34,27.1
6,5,5,9,,18,37,28.2
6,5,6,7,,16,37,29.2
6,5,7,8,,16,38,29.8
6,5,7,8,,15,39,
6,5,8,7,,14,39,32.7
6,5,8,9,,15,40,
6,5,9,7,,13,40,
6,5,9,8,,14,40,
6,5,10,7,,13,41,
6,5,10,7,,13,41,
6,5,11,7,,13,40,
6,5,11,8,,14,40,
6,5,12,8,,14,40,
6,5,12,9,,16,39,
6,5,13,11,,20,38,
6,5,13,12,35.8,22,37,
6,5,14,13,33.9,26,35,
6,5,14,13,33.9,26,35,
6,5,15,11,,24,34,
6,5,15,13,33,28,34,
6,5,16,13,31.9,29,33,35.8
6,5,16,14,31.2,33,32,33.9
6,5,17,12,31.7,28,33,33.9
6,5,18,12,30.7,29,32,
6,5,18,12,29.8,31,31,33
6,5,19,11,,29,31,31.9
6,5,19,12,29,33,30,31.2
6,5,20,11,,31,30,31.7
6,5,20,13,28.4,37,29,30.7
6,5,21,15,27.3,48,27,29.8
6,5,21,13,27.6,39,28,
6,5,22,13,27.6,39,28,29
6,5,23,13,27.6,39,28,
6,5,23,12,27.5,37,28,28.4
7,5,0,12,27.5,37,28,27.3
7,5,0,12,27.5,37,28,27.6
7,5,1,12,27.5,37,28,27.6
7,5,1,11,,33,29,27.6
7,5,2,11,,29,31,27.5
7,5,3,10,,24,33,27.5
7,5,3,10,,23,34,27.5
7,5,4,11,,23,35,27.5
7,5,4,10,,20,36,
7,5,5,12,35.8,22,37,
7,5,5,12,35.8,22,37,
7,5,6,11,,21,37,
7,5,6,12,36.9,21,38,
7,5,7,12,38,20,39,
7,5,7,11,,17,40,35.8
7,5,8,9,,15,40,35.8
7,5,8,9,,15,40,
7,5,9,9,,15,40,36.9
7,5,9,10,,15,41,38
7,5,10,9,,14,41,
7,5,10,9,,14,41,
7,5,11,9,,15,40,
7,5,11,10,,16,40,
7,5,12,9,,15,40,
7,5,12,11,,18,39,
7,5,13,13,36.2,24,37,
7,5,13,13,36.2,24,37,
7,5,14,14,34.3,28,35,
7,5,14,15,34.7,30,35,
7,5,15,16,34,34,34,
7,5,15,16,33,36,33,36.2
7,5,16,17,32.3,40,32,36.2
7,5,16,17,32.3,40,32,34.3
7,5,17,16,30.9,40,31,34.7
7,5,18,16,30.9,40,31,34
7,5,18,17,30.3,45,30,33
7,5,19,17,30.3,45,30,32.3
7,5,19,17,,83,20,32.3
7,5,20,17,,83,20,30.9
7,5,20,16,29.1,45,29,30.9
7,5,21,16,29.1,45,29,30.3
7,5,21,16,29.1,45,29,30.3
